session_id,customer_id,session_start_ts,session_end_ts,channel,landing_page,device,utm_source,utm_campaign
sess_001581,377,2025-02-17T12:59:35,2025-02-17T13:24:28,mobile_app,/promo,mobile,google,holiday_2025
sess_001582,531,2025-05-03T21:02:12,2025-05-03T21:11:46,mobile_app,/home,desktop,email,back_to_school
sess_001583,564,2026-01-15T08:46:42,2026-01-15T09:24:26,mobile_app,/category,desktop,organic,brand_search
sess_001584,71,2025-01-06T17:16:00,2025-01-06T17:25:33,mobile_app,/promo,tablet,organic,spring_sale
sess_001585,209,2025-03-11T16:04:14,2025-03-11T16:27:56,mobile_app,/category,desktop,google,always_on
sess_001586,,2024-10-21T14:49:11,2024-10-21T15:18:47,mobile_app,/home,mobile,organic,holiday_2024
sess_001587,,2025-11-03T15:08:52,2025-11-03T15:24:50,mobile_app,/home,mobile,google,holiday_2024
sess_001588,699,2024-10-14T19:35:18,2024-10-14T20:06:43,web,/cart,desktop,google,holiday_2025
sess_001589,,2025-09-05T12:59:56,2025-09-05T13:19:15,mobile_app,/category,mobile,google,holiday_2024
sess_001590,511,2024-02-27T14:45:32,2024-02-27T15:05:27,web,/cart,tablet,organic,holiday_2024
sess_001591,395,2024-11-10T08:38:47,2024-11-10T08:43:26,web,/category,tablet,email,holiday_2024
sess_001592,111,2025-10-15T08:01:46,2025-10-15T08:32:38,web,/cart,mobile,email,spring_sale
sess_001593,690,2026-02-21T10:49:12,2026-02-21T10:59:25,mobile_app,/promo,tablet,bing,always_on
sess_001594,102,2025-06-06T22:01:03,2025-06-06T22:38:24,mobile_app,/promo,mobile,email,always_on
sess_001595,,2025-09-10T12:24:43,2025-09-10T12:47:30,web,/category,mobile,organic,summer_clearance
sess_001596,85,2024-05-27T17:26:03,2024-05-27T17:55:21,web,/promo,desktop,bing,always_on
sess_001597,705,2024-05-02T15:45:10,2024-05-02T16:06:51,web,/promo,mobile,meta,holiday_2024
sess_001598,,2025-06-13T21:09:13,2025-06-13T21:49:10,mobile_app,/cart,tablet,meta,holiday_2024
sess_001599,,2025-12-26T13:37:18,2025-12-26T14:15:37,mobile_app,/promo,mobile,bing,always_on
sess_001600,83,2025-11-07T16:22:21,2025-11-07T16:53:02,mobile_app,/category,mobile,organic,holiday_2025
sess_001601,204,2024-04-26T16:46:28,2024-04-26T16:48:02,web,/cart,tablet,email,brand_search
sess_001602,454,2025-04-11T12:28:09,2025-04-11T12:56:35,web,/category,mobile,organic,holiday_2025
sess_001603,750,2024-04-22T11:26:04,2024-04-22T11:49:23,web,/cart,mobile,google,holiday_2024
sess_001604,552,2025-12-09T14:08:02,2025-12-09T14:20:23,web,/home,mobile,google,always_on
sess_001605,,2025-08-24T22:20:45,2025-08-24T22:48:58,mobile_app,/home,tablet,google,brand_search
sess_001606,246,2024-05-26T12:21:38,2024-05-26T12:29:22,web,/product,tablet,organic,spring_sale
sess_001607,351,2024-10-03T10:05:51,2024-10-03T10:30:10,mobile_app,/product,tablet,bing,always_on
sess_001608,,2026-04-02T09:16:14,2026-04-02T09:37:27,web,/product,desktop,google,holiday_2025
sess_001609,358,2026-01-14T14:43:38,2026-01-14T14:52:37,web,/home,desktop,google,always_on
sess_001610,636,2026-03-05T09:23:37,2026-03-05T09:44:39,web,/promo,desktop,google,holiday_2025
sess_001611,139,2024-10-17T10:33:15,2024-10-17T10:57:39,mobile_app,/home,mobile,google,holiday_2024
sess_001612,,2025-05-08T18:46:41,2025-05-08T18:52:05,mobile_app,/cart,mobile,google,summer_clearance
sess_001613,,2025-02-09T17:06:31,2025-02-09T17:10:01,web,/product,desktop,google,summer_clearance
sess_001614,732,2024-10-16T09:29:41,2024-10-16T10:01:13,web,/home,tablet,google,holiday_2024
sess_001615,,2024-03-01T08:23:10,2024-03-01T08:43:08,mobile_app,/home,tablet,google,spring_sale
sess_001616,39,2024-06-12T20:30:54,2024-06-12T20:39:29,mobile_app,/home,desktop,meta,brand_search
sess_001617,,2024-02-05T18:57:36,2024-02-05T19:16:26,web,/product,desktop,google,spring_sale
sess_001618,,2026-02-14T20:38:52,2026-02-14T21:12:38,mobile_app,/category,mobile,organic,holiday_2024
sess_001619,,2025-12-12T21:05:23,2025-12-12T21:33:32,mobile_app,/product,tablet,meta,always_on
sess_001620,385,2025-11-11T13:41:01,2025-11-11T14:00:45,mobile_app,/home,tablet,meta,summer_clearance
sess_001621,620,2025-06-14T13:14:24,2025-06-14T13:48:02,web,/promo,tablet,bing,spring_sale
sess_001622,207,2025-06-25T15:04:51,2025-06-25T15:10:12,mobile_app,/category,mobile,bing,back_to_school
sess_001623,,2024-07-14T09:14:15,2024-07-14T09:22:36,web,/cart,tablet,google,holiday_2024
sess_001624,542,2026-01-08T20:18:20,2026-01-08T20:39:48,web,/promo,tablet,organic,holiday_2025
sess_001625,731,2026-05-08T08:17:54,2026-05-08T08:57:44,web,/home,desktop,google,always_on
sess_001626,,2024-08-02T11:53:30,2024-08-02T12:01:43,mobile_app,/home,desktop,email,holiday_2024
sess_001627,,2025-02-12T15:03:49,2025-02-12T15:33:24,web,/promo,desktop,bing,spring_sale
sess_001628,,2025-12-19T20:20:30,2025-12-19T20:50:52,web,/product,desktop,meta,holiday_2025
sess_001629,,2026-01-28T10:25:01,2026-01-28T10:28:19,web,/promo,mobile,google,back_to_school
sess_001630,677,2025-05-15T12:02:52,2025-05-15T12:41:15,mobile_app,/home,mobile,google,back_to_school
sess_001631,133,2024-10-31T12:04:15,2024-10-31T12:40:33,mobile_app,/promo,tablet,google,always_on
sess_001632,,2024-09-08T20:42:22,2024-09-08T21:06:08,web,/cart,desktop,google,holiday_2025
sess_001633,633,2026-02-23T08:54:24,2026-02-23T09:01:34,web,/product,desktop,email,always_on
sess_001634,,2024-03-29T22:03:00,2024-03-29T22:30:24,web,/product,tablet,organic,always_on
sess_001635,128,2026-04-14T20:22:01,2026-04-14T20:53:51,mobile_app,/home,tablet,google,holiday_2025
sess_001636,493,2025-03-15T16:29:07,2025-03-15T16:59:03,web,/category,tablet,google,brand_search
sess_001637,,2024-04-19T08:38:11,2024-04-19T08:42:09,web,/home,mobile,email,always_on
sess_001638,24,2025-06-22T17:08:07,2025-06-22T17:34:31,mobile_app,/cart,tablet,google,holiday_2025
sess_001639,264,2025-06-17T21:41:14,2025-06-17T22:07:50,mobile_app,/promo,desktop,organic,holiday_2024
sess_001640,,2025-10-11T09:00:39,2025-10-11T09:30:09,web,/promo,tablet,google,brand_search
sess_001641,725,2026-02-19T10:43:54,2026-02-19T10:58:32,web,/category,desktop,google,summer_clearance
sess_001642,477,2025-04-14T13:20:43,2025-04-14T13:54:57,web,/product,tablet,google,brand_search
sess_001643,645,2025-10-15T13:01:41,2025-10-15T13:06:25,mobile_app,/category,desktop,meta,holiday_2025
sess_001644,499,2025-02-15T13:55:49,2025-02-15T14:26:16,mobile_app,/promo,tablet,meta,spring_sale
sess_001645,515,2024-07-13T21:00:32,2024-07-13T21:18:13,web,/promo,mobile,google,spring_sale
sess_001646,,2024-02-10T14:45:27,2024-02-10T15:00:18,mobile_app,/cart,tablet,email,holiday_2025
sess_001647,601,2025-01-19T13:28:19,2025-01-19T14:02:52,web,/cart,mobile,bing,brand_search
sess_001648,766,2025-10-16T08:27:47,2025-10-16T08:32:35,mobile_app,/product,desktop,google,summer_clearance
sess_001649,264,2025-06-20T09:51:46,2025-06-20T10:12:29,web,/promo,tablet,google,spring_sale
sess_001650,7,2024-12-28T21:13:04,2024-12-28T21:37:30,web,/product,tablet,email,summer_clearance
sess_001651,,2025-01-14T18:12:19,2025-01-14T18:49:38,mobile_app,/category,mobile,google,holiday_2024
sess_001652,453,2024-03-11T12:58:58,2024-03-11T13:03:37,mobile_app,/category,mobile,meta,spring_sale
sess_001653,,2024-04-10T20:33:47,2024-04-10T20:47:38,mobile_app,/cart,tablet,email,holiday_2025
sess_001654,773,2024-04-30T19:24:38,2024-04-30T19:49:12,web,/product,desktop,google,always_on
sess_001655,438,2026-01-13T14:48:52,2026-01-13T15:02:10,web,/product,tablet,google,back_to_school
sess_001656,698,2025-08-09T22:37:01,2025-08-09T22:54:58,web,/home,tablet,google,holiday_2025
sess_001657,82,2026-03-25T13:46:51,2026-03-25T14:25:25,mobile_app,/category,tablet,google,back_to_school
sess_001658,319,2026-04-15T12:56:50,2026-04-15T13:21:52,web,/product,tablet,google,back_to_school
sess_001659,571,2025-08-28T13:40:04,2025-08-28T13:51:09,mobile_app,/promo,mobile,google,holiday_2025
sess_001660,,2026-02-21T19:14:55,2026-02-21T19:49:28,web,/cart,desktop,email,holiday_2024
sess_001661,41,2025-07-19T20:22:08,2025-07-19T20:29:11,mobile_app,/category,mobile,email,spring_sale
sess_001662,473,2024-03-19T11:11:46,2024-03-19T11:36:08,web,/product,mobile,bing,brand_search
sess_001663,,2024-03-27T20:16:32,2024-03-27T20:26:38,web,/home,desktop,google,holiday_2025
sess_001664,334,2024-11-28T16:33:35,2024-11-28T16:58:47,mobile_app,/category,tablet,bing,summer_clearance
sess_001665,,2025-09-12T15:17:10,2025-09-12T15:44:42,mobile_app,/product,desktop,google,always_on
sess_001666,601,2025-02-06T10:48:53,2025-02-06T11:14:47,web,/product,tablet,bing,brand_search
sess_001667,370,2024-08-31T21:49:20,2024-08-31T22:04:31,mobile_app,/cart,tablet,bing,spring_sale
sess_001668,,2025-04-21T10:00:30,2025-04-21T10:05:02,mobile_app,/promo,tablet,bing,brand_search
sess_001669,,2025-05-30T17:50:13,2025-05-30T18:22:55,web,/home,desktop,google,always_on
sess_001670,735,2024-07-06T15:58:30,2024-07-06T16:12:32,web,/home,tablet,google,back_to_school
sess_001671,,2025-07-13T15:34:37,2025-07-13T15:36:06,web,/promo,mobile,google,spring_sale
sess_001672,,2025-08-05T08:03:54,2025-08-05T08:15:41,mobile_app,/promo,mobile,email,summer_clearance
sess_001673,23,2024-11-27T21:29:12,2024-11-27T21:37:00,web,/category,desktop,google,holiday_2024
sess_001674,,2026-02-16T21:15:59,2026-02-16T21:39:56,mobile_app,/category,desktop,organic,always_on
sess_001675,,2024-09-15T20:50:00,2024-09-15T20:56:52,mobile_app,/promo,tablet,google,always_on
sess_001676,738,2024-03-03T21:45:26,2024-03-03T21:47:54,web,/category,mobile,google,holiday_2025
sess_001677,,2025-07-03T14:22:32,2025-07-03T14:44:40,web,/home,tablet,google,holiday_2024
sess_001678,785,2024-11-26T12:34:57,2024-11-26T12:42:28,web,/category,desktop,bing,spring_sale
sess_001679,,2026-03-20T20:25:59,2026-03-20T20:30:53,mobile_app,/home,desktop,email,brand_search
sess_001680,578,2024-03-21T15:30:38,2024-03-21T16:05:47,mobile_app,/home,mobile,meta,always_on
sess_001681,,2025-12-18T08:00:55,2025-12-18T08:28:34,mobile_app,/home,desktop,meta,brand_search
sess_001682,560,2025-05-20T13:39:04,2025-05-20T14:11:08,web,/promo,desktop,google,brand_search
sess_001683,718,2025-07-30T20:52:14,2025-07-30T21:20:28,mobile_app,/product,mobile,google,holiday_2024
sess_001684,,2026-01-13T20:40:01,2026-01-13T21:08:59,mobile_app,/cart,tablet,meta,back_to_school
sess_001685,,2024-05-11T15:13:36,2024-05-11T15:51:59,web,/home,desktop,organic,brand_search
sess_001686,,2024-11-29T17:32:55,2024-11-29T17:44:05,web,/promo,tablet,email,holiday_2025
sess_001687,700,2025-04-04T20:00:07,2025-04-04T20:29:55,mobile_app,/product,mobile,google,spring_sale
sess_001688,250,2025-02-09T17:26:05,2025-02-09T17:41:06,mobile_app,/home,tablet,organic,back_to_school
sess_001689,,2025-09-12T15:33:20,2025-09-12T15:49:00,web,/category,tablet,meta,always_on
sess_001690,104,2024-10-25T11:36:15,2024-10-25T11:44:29,mobile_app,/product,mobile,google,holiday_2025
sess_001691,,2024-10-14T22:34:01,2024-10-14T23:02:21,mobile_app,/category,tablet,bing,holiday_2024
sess_001692,,2025-09-20T13:32:40,2025-09-20T13:59:57,web,/product,desktop,bing,brand_search
sess_001693,23,2025-09-01T11:12:40,2025-09-01T11:27:59,web,/home,mobile,bing,holiday_2025
sess_001694,,2024-07-09T20:09:00,2024-07-09T20:31:15,mobile_app,/product,desktop,email,spring_sale
sess_001695,,2024-07-30T12:36:29,2024-07-30T13:11:56,mobile_app,/product,desktop,bing,brand_search
sess_001696,215,2024-08-16T10:24:24,2024-08-16T10:30:35,web,/home,desktop,email,holiday_2024
sess_001697,381,2024-06-26T08:48:20,2024-06-26T08:51:36,mobile_app,/home,desktop,google,holiday_2025
sess_001698,624,2026-02-12T18:37:39,2026-02-12T19:04:45,mobile_app,/category,tablet,meta,back_to_school
sess_001699,,2025-10-20T17:31:48,2025-10-20T18:05:40,web,/category,mobile,google,holiday_2024
sess_001700,,2024-06-27T09:22:22,2024-06-27T09:45:15,mobile_app,/category,desktop,meta,holiday_2025
sess_001701,,2024-04-15T17:56:22,2024-04-15T18:29:48,mobile_app,/home,tablet,email,always_on
sess_001702,,2024-01-16T12:20:16,2024-01-16T12:59:48,mobile_app,/product,tablet,bing,holiday_2024
sess_001703,,2025-06-22T19:53:09,2025-06-22T20:03:30,mobile_app,/cart,mobile,google,brand_search
sess_001704,14,2025-11-06T09:55:33,2025-11-06T10:26:11,mobile_app,/product,tablet,bing,brand_search
sess_001705,,2025-07-21T17:51:00,2025-07-21T17:52:14,web,/category,desktop,google,spring_sale
sess_001706,325,2025-01-17T13:27:57,2025-01-17T14:00:00,web,/home,mobile,google,back_to_school
sess_001707,309,2025-09-26T20:59:10,2025-09-26T21:17:01,mobile_app,/home,mobile,meta,back_to_school
sess_001708,325,2024-11-09T15:33:57,2024-11-09T16:09:14,mobile_app,/promo,desktop,email,holiday_2025
sess_001709,137,2025-08-21T15:31:23,2025-08-21T15:39:44,mobile_app,/promo,desktop,meta,always_on
sess_001710,,2024-10-29T10:10:07,2024-10-29T10:21:28,web,/cart,tablet,google,brand_search
sess_001711,,2025-02-27T08:00:06,2025-02-27T08:21:02,web,/category,desktop,google,brand_search
sess_001712,35,2025-09-30T09:48:18,2025-09-30T09:57:45,mobile_app,/home,mobile,email,summer_clearance
sess_001713,,2026-01-05T17:20:14,2026-01-05T17:55:27,web,/cart,desktop,organic,holiday_2025
sess_001714,,2024-11-07T14:27:00,2024-11-07T14:29:04,mobile_app,/home,tablet,google,holiday_2025
sess_001715,254,2024-02-22T18:13:13,2024-02-22T18:29:25,web,/cart,tablet,google,brand_search
sess_001716,207,2024-12-30T19:30:09,2024-12-30T19:34:04,web,/home,mobile,bing,always_on
sess_001717,244,2026-02-19T19:26:31,2026-02-19T19:55:00,mobile_app,/product,tablet,google,holiday_2024
sess_001718,516,2024-08-27T08:50:06,2024-08-27T09:16:08,web,/category,desktop,bing,always_on
sess_001719,282,2024-08-08T16:28:51,2024-08-08T17:08:49,web,/cart,desktop,organic,back_to_school
sess_001720,,2024-01-08T19:22:18,2024-01-08T19:56:17,web,/product,tablet,meta,holiday_2025
sess_001721,593,2025-06-16T11:59:10,2025-06-16T12:12:17,web,/promo,desktop,google,holiday_2025
sess_001722,480,2025-10-05T08:38:04,2025-10-05T09:16:52,mobile_app,/home,desktop,email,brand_search
sess_001723,119,2025-12-05T16:11:53,2025-12-05T16:45:29,mobile_app,/promo,mobile,meta,holiday_2024
sess_001724,448,2025-06-15T13:40:35,2025-06-15T14:10:47,web,/category,desktop,organic,holiday_2024
sess_001725,265,2025-05-16T19:47:47,2025-05-16T20:07:25,mobile_app,/home,mobile,bing,holiday_2024
sess_001726,344,2025-01-03T15:18:13,2025-01-03T15:51:24,web,/product,tablet,google,summer_clearance
sess_001727,15,2024-05-28T22:34:50,2024-05-28T22:43:06,web,/category,tablet,organic,back_to_school
sess_001728,,2024-12-26T16:17:42,2024-12-26T16:36:47,web,/product,desktop,meta,back_to_school
sess_001729,585,2024-02-05T20:28:06,2024-02-05T20:49:13,web,/category,desktop,google,back_to_school
sess_001730,57,2025-03-17T22:46:23,2025-03-17T22:56:29,mobile_app,/product,mobile,google,back_to_school
sess_001731,244,2024-10-13T20:13:04,2024-10-13T20:25:32,web,/cart,mobile,google,summer_clearance
sess_001732,135,2026-02-13T17:16:28,2026-02-13T17:29:27,mobile_app,/category,desktop,meta,spring_sale
sess_001733,,2025-11-01T22:02:38,2025-11-01T22:26:46,web,/promo,desktop,organic,brand_search
sess_001734,444,2024-07-07T21:09:09,2024-07-07T21:39:31,web,/product,tablet,google,brand_search
sess_001735,555,2024-06-03T13:44:05,2024-06-03T13:50:21,mobile_app,/product,desktop,google,summer_clearance
sess_001736,716,2024-05-02T16:21:32,2024-05-02T16:36:36,web,/category,tablet,meta,back_to_school
sess_001737,121,2025-05-17T08:12:18,2025-05-17T08:14:35,web,/product,tablet,google,back_to_school
sess_001738,274,2024-08-22T14:09:40,2024-08-22T14:40:00,web,/promo,mobile,google,spring_sale
sess_001739,,2025-05-05T19:35:55,2025-05-05T19:57:42,mobile_app,/cart,mobile,google,brand_search
sess_001740,128,2025-06-04T12:41:55,2025-06-04T13:08:53,web,/cart,desktop,meta,always_on
sess_001741,409,2025-11-12T20:22:43,2025-11-12T20:59:54,web,/cart,tablet,organic,back_to_school
sess_001742,,2024-06-13T18:39:03,2024-06-13T18:43:00,web,/cart,desktop,google,summer_clearance
sess_001743,502,2025-06-08T09:06:57,2025-06-08T09:14:31,web,/product,desktop,google,always_on
sess_001744,,2025-05-23T16:41:42,2025-05-23T17:14:04,mobile_app,/promo,desktop,google,summer_clearance
sess_001745,,2024-04-30T19:43:29,2024-04-30T19:44:04,mobile_app,/category,tablet,bing,holiday_2024
sess_001746,128,2026-02-25T08:40:05,2026-02-25T09:08:49,mobile_app,/category,tablet,google,holiday_2025
sess_001747,596,2024-03-07T22:03:53,2024-03-07T22:35:02,mobile_app,/cart,mobile,meta,brand_search
sess_001748,,2026-02-04T12:04:43,2026-02-04T12:32:31,web,/cart,mobile,email,back_to_school
sess_001749,294,2025-07-16T18:52:47,2025-07-16T19:28:51,mobile_app,/product,tablet,google,back_to_school
sess_001750,299,2024-12-15T08:57:17,2024-12-15T09:32:14,mobile_app,/category,tablet,meta,holiday_2025
sess_001751,,2026-02-04T12:20:06,2026-02-04T12:32:11,web,/cart,mobile,meta,holiday_2024
sess_001752,,2024-08-31T09:21:23,2024-08-31T09:33:27,mobile_app,/home,tablet,meta,brand_search
sess_001753,,2025-07-06T11:58:11,2025-07-06T12:04:33,mobile_app,/promo,desktop,email,holiday_2024
sess_001754,,2025-06-13T13:01:54,2025-06-13T13:28:54,mobile_app,/promo,tablet,google,holiday_2024
sess_001755,,2026-02-03T19:37:31,2026-02-03T20:10:56,mobile_app,/product,tablet,meta,holiday_2025
sess_001756,,2026-05-07T19:56:35,2026-05-07T20:09:26,web,/product,desktop,bing,back_to_school
sess_001757,533,2024-07-06T11:23:39,2024-07-06T11:36:35,mobile_app,/home,desktop,google,summer_clearance
sess_001758,,2024-12-23T09:50:13,2024-12-23T10:17:28,web,/product,tablet,bing,holiday_2024
sess_001759,11,2024-04-30T16:11:06,2024-04-30T16:15:52,mobile_app,/promo,mobile,google,summer_clearance
sess_001760,175,2025-02-26T09:22:40,2025-02-26T09:44:16,web,/cart,desktop,meta,back_to_school
sess_001761,26,2025-04-10T18:12:15,2025-04-10T18:25:08,mobile_app,/home,desktop,bing,always_on
sess_001762,354,2025-11-23T17:50:14,2025-11-23T18:20:14,web,/promo,tablet,organic,brand_search
sess_001763,,2025-04-25T20:18:51,2025-04-25T20:56:01,web,/category,tablet,bing,back_to_school
sess_001764,698,2024-06-12T11:20:55,2024-06-12T11:56:30,mobile_app,/promo,mobile,google,brand_search
sess_001765,,2025-07-25T11:42:41,2025-07-25T12:18:14,web,/cart,mobile,email,spring_sale
sess_001766,,2025-02-06T19:39:33,2025-02-06T19:48:20,mobile_app,/cart,desktop,google,brand_search
sess_001767,319,2025-09-15T14:48:44,2025-09-15T14:52:34,mobile_app,/product,desktop,bing,always_on
sess_001768,,2024-01-07T12:11:17,2024-01-07T12:20:58,mobile_app,/cart,mobile,email,holiday_2025
sess_001769,459,2025-08-18T11:12:15,2025-08-18T11:35:42,mobile_app,/promo,tablet,google,summer_clearance
sess_001770,277,2025-06-03T21:56:55,2025-06-03T22:15:45,web,/promo,tablet,bing,back_to_school
sess_001771,464,2026-01-28T15:29:09,2026-01-28T16:01:29,web,/promo,desktop,email,brand_search
sess_001772,,2024-05-22T15:29:47,2024-05-22T15:35:08,web,/product,mobile,google,spring_sale
sess_001773,242,2025-06-24T15:38:34,2025-06-24T15:45:44,mobile_app,/home,tablet,email,back_to_school
sess_001774,166,2025-04-05T19:21:09,2025-04-05T19:39:57,web,/cart,mobile,google,always_on
sess_001775,,2024-02-05T19:05:07,2024-02-05T19:40:45,web,/promo,mobile,google,always_on
sess_001776,84,2025-07-29T18:20:08,2025-07-29T18:26:11,web,/home,tablet,google,holiday_2025
sess_001777,,2024-11-14T20:27:15,2024-11-14T20:40:26,web,/cart,tablet,organic,holiday_2025
sess_001778,,2024-09-15T10:28:26,2024-09-15T10:31:50,mobile_app,/home,mobile,email,always_on
sess_001779,479,2024-02-23T19:51:21,2024-02-23T20:07:18,web,/home,tablet,organic,summer_clearance
sess_001780,708,2025-01-23T11:38:49,2025-01-23T12:14:50,mobile_app,/product,desktop,google,always_on
